,Close,Open,High,Low,Volume
2022-03-22,42358.80859375,41074.10546875,43124.70703125,40948.28125,32004652376
2022-03-23,42892.95703125,42364.37890625,42893.5078125,41877.5078125,25242943069
2022-03-24,43960.93359375,42886.65234375,44131.85546875,42726.1640625,31042992291
2022-03-25,44348.73046875,43964.546875,44999.4921875,43706.28515625,30574413034
2022-03-26,44500.828125,44349.859375,44735.99609375,44166.2734375,16950455995
2022-03-27,46820.4921875,44505.35546875,46827.546875,44437.29296875,28160889722
2022-03-28,47128.00390625,46821.8515625,48086.8359375,46690.203125,36362175703
2022-03-29,47465.73046875,47100.4375,48022.2890625,47100.4375,31397059069
2022-03-30,47062.6640625,47456.8984375,47655.1484375,46746.2109375,29333883962
2022-03-31,45538.67578125,47062.1484375,47512.02734375,45390.5390625,33327427106
2022-04-01,46281.64453125,45554.1640625,46616.2421875,44403.140625,38162644287
2022-04-02,45868.94921875,46285.5,47028.28125,45782.51171875,29336594194
2022-04-03,46453.56640625,45859.12890625,47313.4765625,45634.10546875,25414397610
2022-04-04,46622.67578125,46445.2734375,46791.08984375,45235.81640625,32499785455
2022-04-05,45555.9921875,46624.5078125,47106.140625,45544.80859375,29640604055
2022-04-06,43206.73828125,45544.35546875,45544.35546875,43193.953125,39393395788
2022-04-07,43503.84765625,43207.5,43860.69921875,42899.90625,26101973106
2022-04-08,42287.6640625,43505.13671875,43903.01953125,42183.2890625,27215995394
2022-04-09,42782.13671875,42282.078125,42786.81640625,42183.25390625,16050772496
2022-04-10,42207.671875,42781.08984375,43376.37890625,42021.20703125,17654475582
2022-04-11,39521.90234375,42201.0390625,42424.58984375,39373.05859375,33949912166
2022-04-12,40127.18359375,39533.71484375,40617.5859375,39388.328125,30991500854
2022-04-13,41166.73046875,40123.5703125,41430.0546875,39712.74609375,27691105228
2022-04-14,39935.515625,41160.21875,41451.48046875,39695.74609375,24342001973
2022-04-15,40553.46484375,39939.40234375,40617.72265625,39866.83203125,21756855753
2022-04-16,40424.484375,40552.31640625,40633.6796875,40078.42578125,16833150693
2022-04-17,39716.953125,40417.77734375,40570.7265625,39620.89453125,19087633042
2022-04-18,40826.21484375,39721.203125,40986.3203125,38696.19140625,33705182072
2022-04-19,41502.75,40828.17578125,41672.9609375,40618.6328125,25303206547
2022-04-20,41374.37890625,41501.74609375,42126.30078125,40961.09765625,27819532341
2022-04-21,40527.36328125,41371.515625,42893.58203125,40063.828125,35372786395
2022-04-22,39740.3203125,40525.86328125,40777.7578125,39315.41796875,28011716745
2022-04-23,39486.73046875,39738.72265625,39935.859375,39352.203125,16138021249
2022-04-24,39469.29296875,39478.375,39845.92578125,39233.5390625,17964398167
2022-04-25,40458.30859375,39472.60546875,40491.75390625,38338.37890625,35445730570
2022-04-26,38117.4609375,40448.421875,40713.890625,37884.984375,34569088416
2022-04-27,39241.12109375,38120.30078125,39397.91796875,37997.3125,30981015184
2022-04-28,39773.828125,39241.4296875,40269.46484375,38941.421875,33903704907
2022-04-29,38609.82421875,39768.6171875,39887.26953125,38235.53515625,30882994649
2022-04-30,37714.875,38605.859375,38771.2109375,37697.94140625,23895713731
2022-05-01,38469.09375,37713.265625,38627.859375,37585.7890625,27002760110
2022-05-02,38529.328125,38472.1875,39074.97265625,38156.5625,32922642426
2022-05-03,37750.453125,38528.109375,38629.99609375,37585.62109375,27326943244
2022-05-04,39698.37109375,37748.01171875,39902.94921875,37732.05859375,36754404490
2022-05-05,36575.140625,39695.74609375,39789.28125,35856.515625,43106256317
2022-05-06,36040.921875,36573.18359375,36624.359375,35482.1328125,37795577489
2022-05-07,35501.953125,36042.50390625,36129.92578125,34940.82421875,24375896406
2022-05-08,34059.265625,35502.94140625,35502.94140625,33878.96484375,36763041910
2022-05-09,30296.953125,34060.015625,34222.07421875,30296.953125,63355494961
2022-05-10,31022.90625,30273.654296875,32596.30859375,29944.802734375,59811038817
2022-05-11,28936.35546875,31016.18359375,32013.40234375,28170.4140625,70388855818
2022-05-12,29047.751953125,28936.734375,30032.439453125,26350.490234375,66989173272
2022-05-13,29283.103515625,29030.91015625,30924.802734375,28782.330078125,42841124537
2022-05-14,30101.265625,29285.642578125,30192.802734375,28702.91015625,28579868620
2022-05-15,31305.11328125,30098.5859375,31308.19140625,29527.740234375,25835372065
2022-05-16,29862.91796875,31304.375,31305.341796875,29251.884765625,32613897286
2022-05-17,30425.857421875,29862.408203125,30694.490234375,29570.302734375,29101473475
2022-05-18,28720.271484375,30424.478515625,30618.716796875,28720.271484375,31285268319
2022-05-19,30314.333984375,28720.359375,30430.751953125,28708.955078125,33773447707
2022-05-20,29200.740234375,30311.119140625,30664.9765625,28793.60546875,30749382605
2022-05-21,29432.2265625,29199.859375,29588.869140625,29027.39453125,17274840442
2022-05-22,30323.72265625,29432.47265625,30425.861328125,29275.18359375,21631532270
2022-05-23,29098.91015625,30309.396484375,30590.5859375,28975.560546875,31483454557
2022-05-24,29655.5859375,29101.125,29774.35546875,28786.58984375,26616506245
2022-05-25,29562.361328125,29653.134765625,30157.78515625,29384.94921875,27525063551
2022-05-26,29267.224609375,29564.77734375,29834.16015625,28261.90625,36774325352
2022-05-27,28627.57421875,29251.140625,29346.943359375,28326.61328125,36582005748
2022-05-28,28814.900390625,28622.625,28814.900390625,28554.56640625,35519577634
2022-05-29,29445.95703125,29019.8671875,29498.009765625,28841.107421875,18093886409
2022-05-30,31726.390625,29443.365234375,31949.630859375,29303.572265625,39277993274
2022-05-31,31792.310546875,31723.865234375,32249.86328125,31286.154296875,33538210634
2022-06-01,29799.080078125,31792.5546875,31957.28515625,29501.587890625,41135817341
2022-06-02,30467.48828125,29794.890625,30604.734375,29652.705078125,29083562061
2022-06-03,29704.390625,30467.806640625,30633.03515625,29375.689453125,26175547452
2022-06-04,29832.9140625,29706.138671875,29930.564453125,29500.005859375,16588370958
2022-06-05,29906.662109375,29835.1171875,30117.744140625,29574.44921875,17264085441
2022-06-06,31370.671875,29910.283203125,31693.291015625,29894.1875,31947336829
2022-06-07,31155.478515625,31371.7421875,31489.68359375,29311.68359375,40770974039
2022-06-08,30214.35546875,31151.48046875,31253.69140625,29944.404296875,30242059107
2022-06-09,30111.998046875,30215.279296875,30609.310546875,30020.265625,21692004719
2022-06-10,29083.8046875,30110.330078125,30245.80859375,28978.146484375,29867476527
2022-06-11,28360.810546875,29084.666015625,29401.916015625,28236.212890625,27246574439
2022-06-12,26762.6484375,28373.513671875,28502.685546875,26762.6484375,34163220274
2022-06-13,22487.388671875,26737.578125,26795.58984375,22141.2578125,68204556440
2022-06-14,22206.79296875,22487.986328125,23018.951171875,20950.818359375,50913575242
2022-06-15,22572.83984375,22196.73046875,22642.671875,20178.376953125,54912007015
2022-06-16,20381.650390625,22576.3046875,22868.921875,20265.2265625,31183975654
2022-06-17,20471.482421875,20385.71875,21243.3125,20326.51953125,27132421514
2022-06-18,19017.642578125,20473.42578125,20736.041015625,17708.623046875,42009436760
2022-06-19,20553.271484375,19010.90234375,20683.822265625,18067.15234375,35329942625
2022-06-20,20599.537109375,20553.37109375,20913.322265625,19689.169921875,30818458597
2022-06-21,20710.59765625,20594.294921875,21620.62890625,20415.0625,28970212744
2022-06-22,19987.029296875,20719.4140625,20835.75,19848.078125,28574793478
2022-06-23,21085.876953125,19986.607421875,21135.76171875,19950.1171875,26188097173
2022-06-24,21231.65625,21084.6484375,21472.91796875,20777.51171875,24957784918
2022-06-25,21502.337890625,21233.609375,21520.9140625,20964.5859375,18372538715
2022-06-26,21027.294921875,21496.494140625,21783.724609375,21016.26953125,18027170497
2022-06-27,20735.478515625,21028.23828125,21478.08984375,20620.19921875,20965695707
2022-06-28,20280.634765625,20731.544921875,21164.423828125,20228.8125,21381535161
2022-06-29,20104.0234375,20281.169921875,20364.15625,19937.791015625,23552740328
2022-06-30,19784.7265625,20108.3125,20141.16015625,18729.65625,26267239923
2022-07-01,19269.3671875,19820.470703125,20632.671875,19073.708984375,30767551159
2022-07-02,19242.255859375,19274.8359375,19371.748046875,19027.08203125,18100418740
2022-07-03,19297.076171875,19242.095703125,19558.26953125,18966.951171875,16390821947
2022-07-04,20231.26171875,19297.314453125,20258.748046875,19063.06640625,21594638208
2022-07-05,20190.115234375,20225.353515625,20635.466796875,19341.232421875,26715546990
2022-07-06,20548.24609375,20194.619140625,20595.529296875,19823.51171875,24598943708
2022-07-07,21637.587890625,20547.814453125,21771.81640625,20296.103515625,25814972520
2022-07-08,21731.1171875,21637.154296875,22314.94140625,21257.453125,49899834488
2022-07-09,21592.20703125,21716.828125,21877.138671875,21445.95703125,29641127858
2022-07-10,20860.44921875,21591.080078125,21591.080078125,20727.123046875,28688807249
2022-07-11,19970.556640625,20856.353515625,20856.353515625,19924.5390625,24150249025
2022-07-12,19323.9140625,19970.474609375,20043.4453125,19308.53125,25810220018
2022-07-13,20212.07421875,19325.97265625,20223.052734375,18999.953125,33042430345
2022-07-14,20569.919921875,20211.466796875,20789.89453125,19689.2578125,31158743333
2022-07-15,20836.328125,20573.15625,21138.244140625,20397.0,25905575359
2022-07-16,21190.31640625,20834.103515625,21514.404296875,20518.8984375,24302954056
2022-07-17,20779.34375,21195.041015625,21600.640625,20778.1796875,22927802083
2022-07-18,22485.689453125,20781.912109375,22633.033203125,20781.912109375,39974475562
2022-07-19,23389.43359375,22467.849609375,23666.962890625,21683.40625,48765202697
2022-07-20,23231.732421875,23393.19140625,24196.818359375,23009.94921875,42932549127
2022-07-21,23164.62890625,23233.201171875,23388.322265625,22431.1484375,33631012204
2022-07-22,22714.978515625,23163.751953125,23671.927734375,22603.416015625,31421555646
2022-07-23,22465.478515625,22706.984375,22977.2109375,22002.91015625,24021799169
2022-07-24,22609.1640625,22465.509765625,22974.001953125,22306.83984375,23565495303
2022-07-25,21361.701171875,22607.15625,22649.12109375,21361.642578125,35574561406
2022-07-26,21239.75390625,21361.12109375,21361.12109375,20776.81640625,28624673855
2022-07-27,22930.548828125,21244.169921875,22986.529296875,21070.806640625,31758955233
2022-07-28,23843.88671875,22933.640625,24110.470703125,22722.265625,40212386158
2022-07-29,23804.6328125,23845.212890625,24294.787109375,23481.173828125,35887249746
2022-07-30,23656.20703125,23796.818359375,24572.580078125,23580.5078125,28148218301
2022-07-31,23336.896484375,23652.0703125,24121.642578125,23275.703125,23553591896
2022-08-01,23314.19921875,23336.71875,23464.787109375,22890.796875,25849159141
2022-08-02,22978.1171875,23308.43359375,23415.041015625,22710.083984375,28389250717
2022-08-03,22846.5078125,22981.302734375,23578.650390625,22747.8359375,26288169966
2022-08-04,22630.95703125,22848.21484375,23198.009765625,22485.701171875,25120229769
2022-08-05,23289.314453125,22626.833984375,23422.828125,22612.177734375,28881249043
2022-08-06,22961.279296875,23291.423828125,23326.5625,22961.279296875,15978259885
2022-08-07,23175.890625,22963.505859375,23359.009765625,22894.556640625,15886817043
2022-08-08,23809.486328125,23179.52734375,24203.689453125,23176.546875,28575544847
2022-08-09,23164.318359375,23811.484375,23898.615234375,22982.0,23555719219
2022-08-10,23947.642578125,23162.8984375,24127.4140625,22771.51953125,32837431722
2022-08-11,23957.529296875,23948.345703125,24822.62890625,23900.99609375,37127036580
2022-08-12,24402.818359375,23957.203125,24412.56640625,23657.265625,27265804688
2022-08-13,24424.068359375,24402.1875,24860.05078125,24346.115234375,22987346289
2022-08-14,24319.333984375,24429.056640625,24974.9140625,24206.259765625,22994133555
2022-08-15,24136.97265625,24318.31640625,25135.58984375,23839.775390625,35123501685
2022-08-16,23883.291015625,24126.13671875,24228.416015625,23733.5,27753685646
2022-08-17,23335.998046875,23881.31640625,24407.05859375,23243.353515625,30931623076
2022-08-18,23212.73828125,23341.0390625,23563.83203125,23177.6015625,23747613147
2022-08-19,20877.552734375,23213.3125,23213.3125,20868.84765625,40509610260
2022-08-20,21166.060546875,20872.841796875,21350.806640625,20856.73046875,27595671000
2022-08-21,21534.12109375,21160.392578125,21668.845703125,21103.197265625,23102307723
2022-08-22,21398.908203125,21531.462890625,21531.462890625,20939.18359375,31666498758
2022-08-23,21528.087890625,21401.044921875,21646.203125,20955.138671875,31878280659
2022-08-24,21395.01953125,21526.455078125,21783.076171875,21195.005859375,31962253368
2022-08-25,21600.904296875,21395.458984375,21789.63671875,21362.44140625,31028679593
2022-08-26,20260.01953125,21596.0859375,21804.908203125,20199.482421875,42326789564
2022-08-27,20041.73828125,20262.48046875,20340.775390625,19890.5234375,30116729776
2022-08-28,19616.814453125,20041.03515625,20139.0546875,19616.814453125,24366810591
2022-08-29,20297.994140625,19615.154296875,20357.462890625,19600.78515625,32637854078
2022-08-30,19796.80859375,20298.611328125,20542.64453125,19617.640625,34483360283
2022-08-31,20049.763671875,19799.58203125,20420.990234375,19799.58203125,33225232872
2022-09-01,20127.140625,20050.498046875,20198.390625,19653.96875,30182031010
2022-09-02,19969.771484375,20126.072265625,20401.568359375,19814.765625,29123998928
2022-09-03,19832.087890625,19969.71875,20037.009765625,19698.35546875,23613051457
2022-09-04,19986.712890625,19832.470703125,19999.689453125,19636.81640625,25245861652
2022-09-05,19812.37109375,19988.7890625,20031.16015625,19673.046875,28813460025
2022-09-06,18837.66796875,19817.724609375,20155.26953125,18800.171875,43403978910
2022-09-07,19290.32421875,18837.68359375,19427.171875,18644.466796875,35239757134
2022-09-08,19329.833984375,19289.94140625,19417.3515625,19076.71484375,32194477850
2022-09-09,21381.15234375,19328.140625,21439.41015625,19310.962890625,48469528171
2022-09-10,21680.5390625,21376.912109375,21760.275390625,21168.72265625,36913738894
2022-09-11,21769.255859375,21678.54296875,21770.552734375,21406.9453125,34493951963
2022-09-12,22370.44921875,21770.1484375,22439.181640625,21603.896484375,50212088965
2022-09-13,20296.70703125,22371.48046875,22673.8203125,20062.669921875,51091116622
2022-09-14,20241.08984375,20184.5546875,20467.201171875,19793.396484375,37872380889
2022-09-15,19701.2109375,20242.2890625,20318.166015625,19636.734375,36389011503
2022-09-16,19772.583984375,19704.005859375,19870.62890625,19400.076171875,30123362273
2022-09-17,20127.576171875,19777.033203125,20162.53125,19777.033203125,24957448100
2022-09-18,19419.505859375,20127.234375,20127.234375,19387.4921875,31254779144
2022-09-19,19544.12890625,19418.572265625,19639.48046875,18390.318359375,40177002624
2022-09-20,18890.7890625,19545.591796875,19602.45703125,18813.455078125,36791346508
2022-09-21,18547.400390625,18891.283203125,19674.630859375,18290.314453125,46363793975
2022-09-22,19413.55078125,18534.650390625,19456.91015625,18415.591796875,41135767926
2022-09-23,19297.638671875,19412.400390625,19464.671875,18617.552734375,38896078052
2022-09-24,18937.01171875,19296.990234375,19310.197265625,18861.974609375,26149643168
2022-09-25,18802.09765625,18936.310546875,19134.732421875,18696.46875,23359966112
2022-09-26,19222.671875,18803.900390625,19274.873046875,18721.28515625,44148798321
2022-09-27,19110.546875,19221.83984375,20338.455078125,18915.66796875,58571439619
2022-09-28,19426.720703125,19104.62109375,19688.34375,18553.296875,53071298734
2022-09-29,19573.05078125,19427.779296875,19589.265625,18924.353515625,41037843771
2022-09-30,19431.7890625,19573.431640625,20109.849609375,19265.662109375,43975248085
2022-10-01,19312.095703125,19431.10546875,19471.154296875,19231.08203125,18719537670
2022-10-02,19044.107421875,19311.849609375,19370.30859375,18970.62109375,20765955327
2022-10-03,19623.580078125,19044.068359375,19653.54296875,19025.2265625,30484729489
2022-10-04,20336.84375,19623.583984375,20380.34375,19523.83984375,35887278685
2022-10-05,20160.716796875,20335.900390625,20343.748046875,19801.80078125,33223790572
2022-10-06,19955.443359375,20161.0390625,20408.392578125,19900.087890625,34711412966
2022-10-07,19546.849609375,19957.55859375,20041.0859375,19395.79296875,29227315390
2022-10-08,19416.568359375,19546.328125,19601.6953125,19299.4140625,16437423167
2022-10-09,19446.42578125,19417.478515625,19542.5390625,19349.259765625,16837262532
2022-10-10,19141.484375,19446.416015625,19515.466796875,19102.978515625,27425022774
2022-10-11,19051.41796875,19139.0,19241.9609375,18925.603515625,28711532910
2022-10-12,19157.4453125,19052.646484375,19203.19921875,19029.7578125,24950173846
2022-10-13,19382.904296875,19156.966796875,19453.328125,18319.822265625,44219840004
2022-10-14,19185.65625,19382.533203125,19889.146484375,19115.408203125,38452356727
2022-10-15,19067.634765625,19185.4375,19212.541015625,19019.25,16192235532
2022-10-16,19268.09375,19068.9140625,19389.603515625,19068.9140625,17988916650
2022-10-17,19550.7578125,19268.5625,19635.802734375,19173.333984375,27472552998
2022-10-18,19334.416015625,19550.466796875,19666.994140625,19144.76953125,30580012344
2022-10-19,19139.53515625,19335.02734375,19348.416015625,19127.6875,22425387184
2022-10-20,19053.740234375,19138.0859375,19315.19921875,18971.458984375,24493974420
2022-10-21,19172.46875,19053.203125,19237.384765625,18770.970703125,32459287866
2022-10-22,19208.189453125,19172.380859375,19248.068359375,19132.244140625,16104440957
2022-10-23,19567.0078125,19207.734375,19646.65234375,19124.197265625,22128794335
2022-10-24,19345.572265625,19567.76953125,19589.125,19206.32421875,30202235805
2022-10-25,20095.857421875,19344.96484375,20348.412109375,19261.447265625,47761524910
2022-10-26,20770.44140625,20092.236328125,20938.134765625,20076.1171875,58895950537
2022-10-27,20285.8359375,20772.802734375,20854.044921875,20255.373046875,49625110402
2022-10-28,20595.3515625,20287.95703125,20724.98046875,20086.068359375,43994715910
2022-10-29,20818.4765625,20595.103515625,20988.39453125,20566.484375,40369840645
2022-10-30,20635.603515625,20817.982421875,20917.005859375,20547.462890625,31486345556
2022-10-31,20495.7734375,20633.6953125,20795.3203125,20287.458984375,45668466815
2022-11-01,20485.2734375,20494.8984375,20647.2890625,20359.845703125,39819303159
2022-11-02,20159.50390625,20482.958984375,20742.810546875,20087.134765625,55552169483
2022-11-03,20209.98828125,20162.689453125,20382.095703125,20086.240234375,43228750179
2022-11-04,21147.23046875,20208.76953125,21209.560546875,20188.01953125,64072727950
2022-11-05,21282.69140625,21144.83203125,21446.88671875,21097.634765625,37846047609
2022-11-06,20926.486328125,21285.056640625,21345.376953125,20920.19140625,35082693210
2022-11-07,20602.81640625,20924.62109375,21053.24609375,20489.97265625,53510852236
2022-11-08,18541.271484375,20600.671875,20664.607421875,17603.544921875,118992465607
2022-11-09,15880.7802734375,18543.76171875,18590.458984375,15682.6923828125,102905151606
2022-11-10,17586.771484375,15883.158203125,18054.3125,15834.0185546875,83202283721
2022-11-11,17034.29296875,17583.251953125,17650.943359375,16543.482421875,55871616488
2022-11-12,16799.185546875,17036.875,17066.67578125,16651.775390625,29717699419
2022-11-13,16353.365234375,16799.72265625,16920.765625,16320.634765625,27209183682
2022-11-14,16618.19921875,16352.0283203125,17109.32421875,15872.94140625,49630243054
2022-11-15,16884.61328125,16617.484375,17051.962890625,16542.55078125,36599436183
2022-11-16,16669.439453125,16884.341796875,16960.294921875,16430.111328125,33925512989
2022-11-17,16687.517578125,16670.42578125,16726.439453125,16460.68359375,27868914022
2022-11-18,16697.77734375,16687.912109375,16947.05859375,16564.611328125,26862218609
2022-11-19,16711.546875,16696.220703125,16797.876953125,16570.41015625,16106223492
2022-11-20,16291.83203125,16712.919921875,16746.779296875,16248.6923828125,21313378652
2022-11-21,15787.2841796875,16291.2236328125,16291.2236328125,15599.046875,37429485518
2022-11-22,16189.76953125,15782.30078125,16253.0478515625,15656.6064453125,30726828760
2022-11-23,16610.70703125,16195.5888671875,16638.193359375,16170.5029296875,32958875628
2022-11-24,16604.46484375,16611.63671875,16771.474609375,16501.767578125,26129037414
2022-11-25,16521.841796875,16602.26953125,16603.31640625,16388.404296875,18678255976
2022-11-26,16464.28125,16521.576171875,16666.86328125,16416.228515625,18000008764
2022-11-27,16444.626953125,16463.8828125,16594.40625,16437.025390625,20443898509
2022-11-28,16217.322265625,16440.22265625,16482.93359375,16054.5302734375,27743025156
2022-11-29,16444.982421875,16217.6396484375,16522.2578125,16139.396484375,23581685468
2022-11-30,17168.56640625,16445.4765625,17190.9375,16445.4765625,29523576583
2022-12-01,16967.1328125,17168.001953125,17197.498046875,16888.388671875,22895392882
2022-12-02,17088.66015625,16968.68359375,17088.66015625,16877.880859375,19539705127
2022-12-03,16908.236328125,17090.09765625,17116.041015625,16888.140625,16217776704
2022-12-04,17130.486328125,16908.169921875,17157.767578125,16903.439453125,16824520830
2022-12-05,16974.826171875,17128.89453125,17378.15234375,16922.431640625,22209086834
2022-12-06,17089.50390625,16975.23828125,17091.86328125,16939.921875,19889922369
2022-12-07,16848.126953125,17089.505859375,17109.376953125,16750.55859375,19675404389
2022-12-08,17233.474609375,16847.349609375,17267.916015625,16788.783203125,20496603770
2022-12-09,17133.15234375,17232.1484375,17280.546875,17100.8359375,20328426366
2022-12-10,17128.724609375,17134.220703125,17216.826171875,17120.68359375,12706781969
2022-12-11,17104.193359375,17129.7109375,17245.634765625,17091.8203125,14122486832
2022-12-12,17206.4375,17102.5,17212.564453125,16899.39453125,19617581341
2022-12-13,17781.318359375,17206.44140625,17930.0859375,17111.763671875,26634741631
2022-12-14,17815.650390625,17782.06640625,18318.53125,17739.513671875,25534481470
2022-12-15,17364.865234375,17813.64453125,17846.744140625,17322.58984375,20964448341
2022-12-16,16647.484375,17364.546875,17505.525390625,16584.701171875,24031608960
2022-12-17,16795.091796875,16646.982421875,16800.58984375,16614.029296875,14463581825
2022-12-18,16757.9765625,16795.609375,16815.38671875,16697.8203125,10924354698
2022-12-19,16439.6796875,16759.041015625,16807.52734375,16398.13671875,17221074814
2022-12-20,16906.3046875,16441.787109375,17012.984375,16427.8671875,22722096615
2022-12-21,16817.53515625,16904.52734375,16916.80078125,16755.912109375,14882945045
2022-12-22,16830.341796875,16818.380859375,16866.673828125,16592.408203125,16441573050
2022-12-23,16796.953125,16829.64453125,16905.21875,16794.458984375,15329265213
2022-12-24,16847.755859375,16796.9765625,16864.703125,16793.52734375,9744636213
2022-12-25,16841.986328125,16847.505859375,16860.5546875,16755.25390625,11656379938
2022-12-26,16919.8046875,16842.25,16920.123046875,16812.369140625,11886957804
2022-12-27,16717.173828125,16919.291015625,16959.845703125,16642.072265625,15748580239
2022-12-28,16552.572265625,16716.400390625,16768.169921875,16497.556640625,17005713920
2022-12-29,16642.341796875,16552.322265625,16651.755859375,16508.68359375,14472237479
2022-12-30,16602.5859375,16641.330078125,16643.427734375,16408.474609375,15929162910
2022-12-31,16547.49609375,16603.673828125,16628.986328125,16517.51953125,11239186456
2023-01-01,16625.080078125,16547.9140625,16630.439453125,16521.234375,9244361700
2023-01-02,16688.470703125,16625.509765625,16759.34375,16572.228515625,12097775227
2023-01-03,16679.857421875,16688.84765625,16760.447265625,16622.37109375,13903079207
2023-01-04,16863.23828125,16680.205078125,16964.5859375,16667.763671875,18421743322
2023-01-05,16836.736328125,16863.47265625,16884.021484375,16790.283203125,13692758566
2023-01-06,16951.96875,16836.47265625,16991.994140625,16716.421875,14413662913
2023-01-07,16955.078125,16952.1171875,16975.017578125,16914.19140625,7714767174
2023-01-08,17091.14453125,16954.146484375,17091.14453125,16924.05078125,9768827914
2023-01-09,17196.5546875,17093.9921875,17389.95703125,17093.9921875,18624736866
2023-01-10,17446.29296875,17192.94921875,17484.720703125,17162.990234375,15808338949
2023-01-11,17934.896484375,17446.359375,17934.896484375,17337.994140625,18372283782
2023-01-12,18869.587890625,18117.59375,19030.087890625,17995.203125,34971338710
2023-01-13,19909.57421875,18868.90625,19964.322265625,18753.1640625,29225029694
2023-01-14,20976.298828125,19910.537109375,21075.142578125,19907.828125,38967784639
2023-01-15,20880.798828125,20977.484375,20993.748046875,20606.986328125,19298407543
2023-01-16,21169.6328125,20882.224609375,21360.875,20715.74609375,26792494050
2023-01-17,21161.51953125,21175.833984375,21438.66015625,20978.533203125,24999983362
2023-01-18,20688.78125,21161.05078125,21564.501953125,20541.544921875,30005625418
2023-01-19,21086.79296875,20686.74609375,21163.01171875,20685.380859375,21152848261
2023-01-20,22676.552734375,21085.373046875,22692.357421875,20919.126953125,28799154319
2023-01-21,22777.625,22677.427734375,23282.34765625,22511.833984375,32442278429
2023-01-22,22720.416015625,22777.986328125,23056.73046875,22387.900390625,24746386230
2023-01-23,22934.431640625,22721.087890625,23126.486328125,22654.3046875,26518700512
2023-01-24,22636.46875,22929.626953125,23134.01171875,22549.744140625,26405069715
2023-01-25,23117.859375,22639.267578125,23722.099609375,22406.076171875,30685366709
2023-01-26,23032.77734375,23108.955078125,23237.078125,22911.373046875,26357839322
2023-01-27,23078.728515625,23030.716796875,23417.720703125,22654.59375,25383335641
2023-01-28,23031.08984375,23079.96484375,23165.896484375,22908.845703125,14712928379
2023-01-29,23774.56640625,23031.44921875,23919.890625,22985.0703125,27423687259
2023-01-30,22840.138671875,23774.6484375,23789.34765625,22657.58203125,27205595568
2023-01-31,23139.283203125,22840.796875,23225.021484375,22765.568359375,22837828665
2023-02-01,23723.76953125,23137.8359375,23764.5390625,22877.75,26683255504
2023-02-02,23471.87109375,23720.82421875,24167.2109375,23468.595703125,32066936882
2023-02-03,23449.322265625,23469.412109375,23678.103515625,23279.955078125,27083066007
2023-02-04,23331.84765625,23446.3203125,23556.94921875,23291.794921875,15639298538
2023-02-05,22955.666015625,23332.248046875,23423.435546875,22841.759765625,19564262605
2023-02-06,22760.109375,22954.021484375,23119.279296875,22692.025390625,23825006542
2023-02-07,23264.291015625,22757.267578125,23310.974609375,22756.2578125,27187964471
2023-02-08,22939.3984375,23263.416015625,23367.958984375,22731.09765625,25371367758
2023-02-09,21819.0390625,22946.56640625,22996.4375,21773.974609375,32572572185
2023-02-10,21651.18359375,21819.005859375,21941.185546875,21539.392578125,27078406594
2023-02-11,21870.875,21651.841796875,21891.41015625,21618.44921875,16356226232
2023-02-12,21788.203125,21870.90234375,22060.994140625,21682.828125,17821046406
2023-02-13,21808.1015625,21787.0,21898.4140625,21460.087890625,23918742607
2023-02-14,22220.8046875,21801.822265625,22293.140625,21632.39453125,26792596581
2023-02-15,24307.841796875,22220.5859375,24307.841796875,22082.76953125,32483312909
2023-02-16,23623.474609375,24307.349609375,25134.1171875,23602.5234375,39316664596
2023-02-17,24565.6015625,23621.283203125,24924.041015625,23460.755859375,41358451255
2023-02-18,24641.27734375,24565.296875,24798.8359375,24468.373046875,19625427158
2023-02-19,24327.642578125,24640.02734375,25093.0546875,24327.642578125,25555105670
2023-02-20,24829.1484375,24336.623046875,25020.458984375,23927.91015625,28987376573
2023-02-21,24436.353515625,24833.048828125,25126.8515625,24200.36328125,31252098714
2023-02-22,24188.84375,24437.41796875,24472.33984375,23644.318359375,30199996781
2023-02-23,23947.4921875,24190.71875,24572.08984375,23693.919921875,30476264066
2023-02-24,23198.126953125,23946.0078125,24103.705078125,23007.072265625,26811744928
2023-02-25,23175.375,23200.125,23210.2109375,22861.55859375,16100721565
2023-02-26,23561.212890625,23174.150390625,23654.3671875,23084.220703125,16644534842
2023-02-27,23522.87109375,23561.451171875,23857.890625,23205.87890625,22660763494
2023-02-28,23147.353515625,23521.837890625,23585.384765625,23077.650390625,20535363434
2023-03-01,23646.55078125,23150.9296875,23880.6328125,23088.626953125,24662841200
2023-03-02,23475.466796875,23647.01953125,23739.138671875,23245.021484375,20386398516
2023-03-03,22362.6796875,23476.6328125,23479.34765625,22213.23828125,26062404610
2023-03-04,22353.349609375,22362.923828125,22405.177734375,22198.98046875,11166012913
2023-03-05,22435.513671875,22354.14453125,22613.685546875,22307.142578125,13317001733
2023-03-06,22429.7578125,22436.81640625,22584.29296875,22331.314453125,17353192895
2023-03-07,22219.76953125,22428.322265625,22527.41796875,22011.26171875,22765452204
2023-03-08,21718.080078125,22216.44140625,22268.896484375,21708.05078125,22536575684
2023-03-09,20363.021484375,21720.080078125,21802.716796875,20210.306640625,30364664171
2023-03-10,20187.244140625,20367.001953125,20370.595703125,19628.25390625,39578257695
2023-03-11,20632.41015625,20187.876953125,20792.525390625,20068.66015625,30180288176
